-319.0100098,-326.5610046,37.31900024,,,,
-299.0100098,-326.5599976,37.39300156,,,,
-279.0130005,-326.5599976,37.34899902,,,,
-259.0119934,-326.5599976,37.30400085,,,,
-239.0119934,-326.5599976,37.25500107,,,,
-219.0119934,-326.5599976,37.2140007,,,,
-199.0119934,-326.5599976,37.17499924,,,,
-179.0130005,-326.5599976,37.13800049,,,,
-159.0140076,-326.5610046,37.08599854,,,,
-139.0140076,-326.5610046,37.04000092,,,,
-119.0139999,-326.5599976,36.97999954,,,,
-104.0149994,-326.5599976,36.91799927,,,,
,,,,,,
0.115000002,,,,,,
,,,,,,
-319.0119934,-322.5599976,37.29600143,,,,
-299.0109863,-322.5599976,37.36600113,,,,
-279.0109863,-322.5599976,37.31800079,,,,
-259.0119934,-322.5599976,37.25799942,,,,
-239.0119934,-322.5599976,37.21099854,,,,
-219.0119934,-322.5599976,37.17300034,,,,
-199.0119934,-322.5599976,37.13299942,,,,
-179.0130005,-322.5599976,37.09799957,,,,
-159.0130005,-322.5610046,37.0719986,,,,
-139.0140076,-322.5599976,37.02999878,,,,
-119.0149994,-322.5610046,36.98899841,,,,
-104.0139999,-322.5599976,36.90000153,,,,
,,,,,,
0.108000003,,,,,,
,,,,,,
-305.2709961,-319.3739929,32.99300003,,,,
-285.0140076,-319.4190063,32.99399948,,,,
-265.0119934,-319.4379883,32.99399948,,,,
-245.0119934,-319.4590149,32.99399948,,,,
-225.0130005,-319.4620056,32.99399948,,,,
-205.0130005,-319.4719849,32.99399948,,,,
-185.0140076,-319.4830017,32.99300003,,,,
-165.0149994,-319.4989929,32.99300003,,,,
-145.0160065,-319.4949951,32.99300003,,,,
-125.0149994,-319.5140076,32.99200058,,,,
-114.0139999,-319.4909973,32.99100113,,,,
,,,,,,
0.050000001,,,,,,
,,,,,,
-104.2210007,-309.0109863,33.98699951,,,,
-104.4700012,-309.0100098,13.98900032,,,,
-104.689003,-309.0109863,-6.011000156,,,,
-104.9000015,-309.0109863,-26.01000023,,,,
-105.0070038,-309.0100098,-46.00999832,,,,
-104.8440018,-309.0109863,-66.01100159,,,,
-104.6989975,-309.0109863,-86.01000214,,,,
-104.560997,-309.0100098,-106.0090027,,,,
-104.5039978,-309.0100098,-114.0090027,,,,
-104.4899979,-288.0109863,-114.0080032,,,,
-104.5469971,-288.0109863,-106.0059967,,,,
-104.7340012,-288.0109863,-86.00700378,,,,
-104.8980026,-288.0109863,-66.00700378,,,,
-105.0619965,-288.0109863,-46.00699997,,,,
-104.9420013,-288.0109863,-26.00799942,,,,
-104.6999969,-288.0109863,-6.007999897,,,,
-104.3970032,-288.0109863,13.98999977,,,,
-104.0830002,-288.0109863,33.99100113,,,,
-104.0070038,-268.0119934,33.99100113,,,,
-104.3450012,-268.0119934,13.98700047,,,,
-104.6880035,-268.0109863,-6.012000084,,,,
-104.9349976,-268.0109863,-26.01199913,,,,
-105.0719986,-268.0109863,-46.01300049,,,,
-104.9160004,-268.0109863,-66.01300049,,,,
-104.7519989,-268.0109863,-86.01100159,,,,
-104.5559998,-268.0109863,-106.0090027,,,,
-104.4840012,-268.0109863,-114.0090027,,,,
-104.4919968,-247.0119934,-114.0090027,,,,
-104.5709991,-247.0119934,-106.0059967,,,,
-104.788002,-247.0119934,-86.00700378,,,,
-104.9250031,-247.0119934,-66.00700378,,,,
-105.0800018,-247.0119934,-46.00799942,,,,
-104.9280014,-247.0119934,-26.00699997,,,,
-104.6750031,-247.0119934,-6.008999825,,,,
-104.3479996,-247.0119934,13.99199963,,,,
-103.9749985,-247.0119934,33.99200058,,,,
-103.9909973,-227.0130005,33.99100113,,,,
-104.3590012,-227.0119934,13.98499966,,,,
-104.6709976,-227.0119934,-6.013000011,,,,
-104.9300003,-227.0119934,-26.01300049,,,,
-105.0670013,-227.0119934,-46.01499939,,,,
-104.927002,-227.0119934,-66.01399994,,,,
-104.7779999,-227.0119934,-86.00900269,,,,
-104.5899963,-227.0119934,-106.0090027,,,,
-104.5400009,-227.0119934,-114.0090027,,,,
-104.5279999,-206.0130005,-114.0070038,,,,
-104.6019974,-206.0130005,-106.0070038,,,,
-104.7870026,-206.0130005,-86.00700378,,,,
-104.9219971,-206.0130005,-66.00800323,,,,
-105.0709991,-206.0130005,-46.00799942,,,,
-104.9260025,-206.0130005,-26.00799942,,,,
-104.6740036,-206.0119934,-6.008999825,,,,
-104.3909988,-206.0130005,13.99100018,,,,
-104.0490036,-206.0130005,33.99100113,,,,
-104.1320038,-186.0130005,33.98799896,,,,
-104.3990021,-186.0130005,13.98600006,,,,
-104.6600037,-186.0130005,-6.013000011,,,,
-104.9000015,-186.0130005,-26.01199913,,,,
-105.0510025,-186.0130005,-46.01399994,,,,
-104.901001,-186.0130005,-66.01300049,,,,
-104.7539978,-186.0130005,-86.01100159,,,,
-104.5889969,-186.0130005,-106.0090027,,,,
-104.5189972,-186.0130005,-114.0080032,,,,
-104.5530014,-166.0130005,-114.0080032,,,,
-104.5859985,-166.0140076,-106.0070038,,,,
-104.7570038,-166.0130005,-86.00800323,,,,
-104.848999,-166.0140076,-66.00800323,,,,
-104.9449997,-166.0130005,-46.00799942,,,,
-104.8440018,-166.0140076,-26.00699997,,,,
-104.6230011,-166.0130005,-6.008999825,,,,
-104.4349976,-166.0130005,13.99100018,,,,
-104.2160034,-166.0140076,33.99000168,,,,
,,,,,,
0.935000002,,,,,,
,,,,,,
-113.0149994,-158.1750031,33.99000168,,,,
-113.012001,-158.3280029,13.98900032,,,,
-113.0130005,-158.5220032,-6.011000156,,,,
-113.0110016,-158.701004,-26.00900078,,,,
-113.0130005,-158.8569946,-46.00899887,,,,
-113.0130005,-158.7359924,-66.00900269,,,,
-113.012001,-158.5679932,-86.00900269,,,,
-113.012001,-158.4089966,-106.0080032,,,,
-113.012001,-158.3329926,-114.0080032,,,,
-125.0130005,-158.3110046,-114.0080032,,,,
-125.0139999,-158.4100037,-106.0070038,,,,
-125.0130005,-158.6000061,-86.0059967,,,,
-125.0130005,-158.7920074,-66.00700378,,,,
-125.0130005,-158.9230042,-46.00799942,,,,
-125.0139999,-158.6929932,-26.00799942,,,,
-125.0130005,-158.5189972,-6.008999825,,,,
-125.0130005,-158.352005,13.99100018,,,,
-125.0130005,-158.1860046,33.99000168,,,,
-145.0140076,-158.1690063,33.98899841,,,,
-145.0110016,-158.3540039,13.98900032,,,,
-145.0119934,-158.5110016,-6.011000156,,,,
-145.0119934,-158.6609955,-26.00900078,,,,
-145.0119934,-158.8390045,-46.00999832,,,,
-145.0119934,-158.7169952,-66.01000214,,,,
-145.0119934,-158.5610046,-86.00900269,,,,
-145.0119934,-158.3679962,-106.0090027,,,,
-145.0130005,-158.2850037,-114.0080032,,,,
-165.0119934,-158.2940063,-114.0090027,,,,
-165.0119934,-158.3540039,-106.0070038,,,,
-165.0130005,-158.5390015,-86.0059967,,,,
-165.0130005,-158.6829987,-66.00700378,,,,
-165.0130005,-158.7920074,-46.00799942,,,,
-165.0130005,-158.6369934,-26.00799942,,,,
-165.0130005,-158.4920044,-6.008999825,,,,
-165.0130005,-158.3309937,13.99100018,,,,
-165.0119934,-158.1450043,33.99000168,,,,
-185.0130005,-158.1230011,33.98899841,,,,
-185.0119934,-158.2949982,13.98900032,,,,
-185.0110016,-158.4530029,-6.010000229,,,,
-185.0110016,-158.5970001,-26.00900078,,,,
-185.0110016,-158.7420044,-46.00999832,,,,
-185.0110016,-158.6519928,-66.01000214,,,,
-185.0099945,-158.5220032,-86.00900269,,,,
-185.0110016,-158.3320007,-106.0080032,,,,
-185.0119934,-158.2579956,-114.0070038,,,,
-205.0099945,-158.220993,-114.0080032,,,,
-205.0119934,-158.3139954,-106.0059967,,,,
-205.0119934,-158.4920044,-86.00700378,,,,
-205.0119934,-158.6139984,-66.00700378,,,,
-205.0119934,-158.6950073,-46.00799942,,,,
-205.0119934,-158.548996,-26.00799942,,,,
-205.0119934,-158.401001,-6.008999825,,,,
-205.0110016,-158.2599945,13.99100018,,,,
-205.0119934,-158.1040039,33.99000168,,,,
-225.0110016,-158.1009979,33.98899841,,,,
-225.0099945,-158.2409973,13.98900032,,,,
-225.0099945,-158.375,-6.011000156,,,,
-225.0099945,-158.5279999,-26.00900078,,,,
-225.0099945,-158.6999969,-46.00999832,,,,
-225.0099945,-158.5939941,-66.01000214,,,,
-225.0110016,-158.4629974,-86.00900269,,,,
-225.0099945,-158.3000031,-106.0080032,,,,
-225.0099945,-158.223999,-114.0080032,,,,
-245.0119934,-158.1820068,-114.0090027,,,,
-245.0110016,-158.2579956,-106.0070038,,,,
-245.0110016,-158.4409943,-86.00700378,,,,
-245.0119934,-158.5850067,-66.00700378,,,,
-245.0110016,-158.720993,-46.00699997,,,,
-245.0110016,-158.5350037,-26.00799942,,,,
-245.0119934,-158.3809967,-6.008999825,,,,
-245.0110016,-158.2449951,13.99100018,,,,
-245.0110016,-158.1210022,33.99000168,,,,
-265.0109863,-158.1040039,33.98899841,,,,
-265.0090027,-158.2660065,13.98799992,,,,
-265.0090027,-158.4069977,-6.011000156,,,,
-265.0100098,-158.5610046,-26.00900078,,,,
-265.0100098,-158.7400055,-46.00999832,,,,
-265.0100098,-158.6049957,-66.01100159,,,,
-265.0109863,-158.4429932,-86.01000214,,,,
-265.0100098,-158.2749939,-106.0090027,,,,
-265.0090027,-158.2100067,-114.0080032,,,,
-285.0109863,-158.2409973,-114.0070038,,,,
-285.0109863,-158.3059998,-106.0070038,,,,
-285.0109863,-158.4880066,-86.00700378,,,,
-285.0109863,-158.654007,-66.00700378,,,,
-285.0109863,-158.7910004,-46.00699997,,,,
-285.0109863,-158.5919952,-26.00900078,,,,
-285.0100098,-158.4199982,-6.008999825,,,,
-285.0100098,-158.2480011,13.99100018,,,,
-285.0100098,-158.0919952,33.99000168,,,,
-305.0090027,-158.0359955,33.98899841,,,,
-305.0090027,-158.2579956,13.98900032,,,,
-305.0090027,-158.4029999,-6.008999825,,,,
-305.0100098,-158.5950012,-26.01000023,,,,
-305.0090027,-158.8760071,-46.00899887,,,,
-305.0090027,-158.7230072,-66.00900269,,,,
-305.0090027,-158.5350037,-86.00900269,,,,
-305.0079956,-158.3329926,-106.0080032,,,,
-305.0100098,-158.2559967,-114.0080032,,,,
,,,,,,
0.788999975,,,,,,
,,,,,,
-316.0050049,-166.0130005,33.99300003,,,,
-315.8710022,-166.0130005,13.99199963,,,,
-315.7269897,-166.0130005,-6.010000229,,,,
-315.6159973,-166.0130005,-26.00699997,,,,
-315.5280151,-166.0130005,-46.00799942,,,,
-315.6010132,-166.0130005,-66.00800323,,,,
-315.7780151,-166.0130005,-86.0059967,,,,
-315.9779968,-166.0130005,-106.0039978,,,,
-316.0740051,-166.0130005,-114.0029984,,,,
-316.0899963,-186.0130005,-114.0059967,,,,
-316.0169983,-186.0130005,-105.9980011,,,,
-315.8129883,-186.0130005,-85.99900055,,,,
-315.6319885,-186.0130005,-66.00499725,,,,
-315.4779968,-186.0130005,-46.0019989,,,,
-315.5969849,-186.0130005,-26.00499916,,,,
-315.7349854,-186.0130005,-6.005000114,,,,
-315.8569946,-186.0130005,13.99499989,,,,
-315.95401,-186.0130005,33.99599838,,,,
-315.9649963,-206.0119934,33.99200058,,,,
-315.8259888,-206.0119934,13.99300003,,,,
-315.7139893,-206.0119934,-6.007999897,,,,
-315.605011,-206.0119934,-26.00699997,,,,
-315.5230103,-206.0119934,-46.00699997,,,,
-315.6889954,-206.0119934,-66.00700378,,,,
-315.8599854,-206.0119934,-86.0059967,,,,
-316.0440063,-206.0119934,-106.0049973,,,,
-316.1130066,-206.0119934,-114.0029984,,,,
-316.1520081,-227.0119934,-114.0029984,,,,
-316.0849915,-227.0119934,-105.9980011,,,,
-315.9129944,-227.0119934,-86,,,,
-315.7340088,-227.0119934,-66.0039978,,,,
-315.5329895,-227.0119934,-46.0019989,,,,
-315.6000061,-227.0119934,-26.00499916,,,,
-315.696991,-227.0119934,-6.001999855,,,,
-315.8150024,-227.0119934,13.99400043,,,,
-315.9330139,-227.0119934,33.99700165,,,,
-315.9410095,-247.0119934,33.99399948,,,,
-315.8110046,-247.0119934,13.99300003,,,,
-315.7019958,-247.0119934,-6.006999969,,,,
-315.5969849,-247.0110016,-26.00699997,,,,
-315.5419922,-247.0119934,-46.00699997,,,,
-315.7109985,-247.0110016,-66.0059967,,,,
-315.9259949,-247.0110016,-86.0059967,,,,
-316.1180115,-247.0110016,-106.0059967,,,,
-316.1690063,-247.0110016,-114.0049973,,,,
-316.2130127,-268.0109863,-114.0059967,,,,
-316.1359863,-268.0109863,-105.9970016,,,,
-315.9309998,-268.0109863,-85.9980011,,,,
-315.7000122,-268.0109863,-65.99900055,,,,
-315.5010071,-268.0109863,-46,,,,
-315.5820007,-268.0109863,-26.00499916,,,,
-315.6919861,-268.0109863,-6.001999855,,,,
-315.8330078,-268.0109863,13.99400043,,,,
-315.947998,-268.0119934,33.99700165,,,,
-315.9649963,-288.0109863,33.99300003,,,,
-315.8680115,-288.0109863,13.99100018,,,,
-315.7160034,-288.0109863,-6.007999897,,,,
-315.5859985,-288.0109863,-26.00600052,,,,
-315.4920044,-288.0109863,-46.00799942,,,,
-315.7109985,-288.0109863,-66.0059967,,,,
-315.9309998,-288.0109863,-86.0059967,,,,
-316.1619873,-288.0109863,-106.0059967,,,,
-316.2430115,-288.0109863,-114.0039978,,,,
-316.2510071,-309.0100098,-114.0039978,,,,
-316.1579895,-309.0100098,-105.9970016,,,,
-315.9429932,-309.0109863,-85.99900055,,,,
-315.7349854,-309.0109863,-66.00499725,,,,
-315.5320129,-309.0109863,-46.00099945,,,,
-315.572998,-309.0109863,-26.00499916,,,,
-315.696991,-309.0100098,-6.006000042,,,,
-315.7969971,-309.0100098,13.99400043,,,,
-315.9639893,-309.0109863,33.99399948,,,,
,,,,,,
0.694999993,,,,,,
,,,,,,
-305.0119934,-319.875,33.99200058,,,,
-305.0100098,-319.6409912,13.99199963,,,,
-305.0119934,-319.4819946,-6.006999969,,,,
-305.0109863,-319.3049927,-26.00699997,,,,
-305.0109863,-319.3009949,-46.00699997,,,,
-305.0109863,-319.4599915,-66.00700378,,,,
-305.0130005,-319.5939941,-86.00499725,,,,
-305.0109863,-319.7550049,-106.0049973,,,,
-305.0109863,-319.821991,-114.0049973,,,,
-285.0119934,-319.776001,-114.0029984,,,,
-285.0119934,-319.7290039,-106.0039978,,,,
-285.0130005,-319.6210022,-86.0039978,,,,
-285.0130005,-319.5079956,-66.00499725,,,,
-285.0130005,-319.3859863,-46.00699997,,,,
-285.0119934,-319.3930054,-26.00699997,,,,
-285.0130005,-319.5299988,-6.006999969,,,,
-285.0140076,-319.6589966,13.99199963,,,,
-285.0109863,-319.9179993,33.99200058,,,,
-265.0130005,-319.9349976,33.99200058,,,,
-265.0119934,-319.6870117,13.99199963,,,,
-265.0119934,-319.5899963,-6.006999969,,,,
-265.0119934,-319.4599915,-26.00600052,,,,
-265.0119934,-319.4500122,-46.00500107,,,,
-265.0119934,-319.5409851,-66.00499725,,,,
-265.0119934,-319.6210022,-86.0059967,,,,
-265.0119934,-319.70401,-106.0049973,,,,
-265.0119934,-319.7229919,-114.0049973,,,,
-245.0130005,-319.697998,-114.0049973,,,,
-245.0140076,-319.6719971,-106.0039978,,,,
-245.0130005,-319.6000061,-86.0059967,,,,
-245.0130005,-319.5230103,-66.00499725,,,,
-245.0130005,-319.4200134,-46.00600052,,,,
-245.0140076,-319.4549866,-26.00699997,,,,
-245.0130005,-319.6010132,-6.006999969,,,,
-245.0140076,-319.696991,13.99300003,,,,
-245.0140076,-319.9530029,33.99200058,,,,
-225.0149994,-319.9590149,33.99200058,,,,
-225.0130005,-319.7109985,13.99199963,,,,
-225.0130005,-319.5899963,-6.006999969,,,,
-225.0119934,-319.4509888,-26.00699997,,,,
-225.0130005,-319.4299927,-46.00699997,,,,
-225.0130005,-319.5350037,-66.0059967,,,,
-225.0130005,-319.5920105,-86.0059967,,,,
-225.0130005,-319.6520081,-106.0049973,,,,
-225.0130005,-319.6700134,-114.0049973,,,,
-205.0149994,-319.6470032,-114.0049973,,,,
-205.0130005,-319.6279907,-106.0039978,,,,
-205.0140076,-319.5639954,-86.0039978,,,,
-205.0140076,-319.5109863,-66.00499725,,,,
-205.0130005,-319.4200134,-46.00600052,,,,
-205.0149994,-319.4360046,-26.00699997,,,,
-205.0130005,-319.5809937,-6.006999969,,,,
-205.0130005,-319.7019958,13.99199963,,,,
-205.0130005,-319.9649963,33.99200058,,,,
-185.0160065,-319.973999,33.99200058,,,,
-185.0140076,-319.6940002,13.99199963,,,,
-185.0140076,-319.571991,-6.006999969,,,,
-185.0140076,-319.427002,-26.00699997,,,,
-185.0140076,-319.4249878,-46.00600052,,,,
-185.0140076,-319.5150146,-66.00800323,,,,
-185.0130005,-319.5880127,-86.0059967,,,,
-185.0130005,-319.6499939,-106.0049973,,,,
-185.0140076,-319.6759949,-114.0049973,,,,
-165.0160065,-319.7250061,-114.0029984,,,,
-165.0160065,-319.7000122,-106.0029984,,,,
-165.0149994,-319.6180115,-86.00499725,,,,
-165.0160065,-319.5249939,-66.0059967,,,,
-165.0149994,-319.4150085,-46.00600052,,,,
-165.0149994,-319.4169922,-26.00699997,,,,
-165.0160065,-319.5660095,-6.006999969,,,,
-165.0160065,-319.7009888,13.99199963,,,,
-165.0160065,-319.9859924,33.99200058,,,,
-145.0140076,-319.9880066,33.99200058,,,,
-145.0140076,-319.7080078,13.99199963,,,,
-145.0140076,-319.5570068,-6.006999969,,,,
-145.0140076,-319.4089966,-26.00699997,,,,
-145.0140076,-319.4179993,-46.00699997,,,,
-145.0149994,-319.5480042,-66.0059967,,,,
-145.0140076,-319.6669922,-86.00499725,,,,
-145.0140076,-319.7780151,-106.0049973,,,,
-145.0149994,-319.8070068,-114.0049973,,,,
-125.0169983,-319.8699951,-114.0029984,,,,
-125.0159988,-319.8210144,-106.0039978,,,,
-125.0139999,-319.677002,-86.00499725,,,,
-125.0159988,-319.5329895,-66.00499725,,,,
-125.0149994,-319.3840027,-46.00600052,,,,
-125.0159988,-319.3859863,-26.00699997,,,,
-125.0159988,-319.54599,-6.007999897,,,,
-125.0159988,-319.7189941,13.99199963,,,,
-125.0149994,-320.0050049,33.99200058,,,,
-113.0159988,-319.9620056,33.99399948,,,,
-113.0149994,-319.75,13.99199963,,,,
-113.0149994,-319.5469971,-6.006999969,,,,
-113.0139999,-319.3800049,-26.00699997,,,,
-113.0149994,-319.3609924,-46.00699997,,,,
-113.0149994,-319.4979858,-66.00700378,,,,
-113.0149994,-319.651001,-86.0059967,,,,
-113.0149994,-319.8169861,-106.0049973,,,,
-113.0149994,-319.8649902,-114.0049973,,,,
,,,,,,
0.620000005,,,,,,
,,,,,,
-48.53099823,-462.8580017,-0.625,,,,
-64.67299652,-465.7780151,-0.629000008,,,,
-71.50800323,-431.9289856,-0.588999987,,,,
-50.51599884,-417.848999,-0.572000027,,,,
-63.14199829,-411.0299988,-0.583000004,,,,
-73.1190033,-362.651001,-0.595000029,,,,
-50.52999878,-357.2810059,-0.586000025,,,,
-48.67499924,-329.5010071,-0.638000011,,,,
-65.81700134,-326.7210083,-0.569999993,,,,
,,,,,,
0.075000003,,,,,,
,,,,,,
